"1009615","LINE_SEQ","2950101","SURVEY AND PLANNING - RESTRICTED FUND","027.012","027.012.1201",,"70",,,,"N","Y",,,12/20/2005 16:44:37
"1009615","LINE_SEQ","2950102","Historic Preservation Easement Fund","027.012","027.012.1201","00.000","70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","2950103","HISTORIC PRESERVATION REVOLVING FUND","027.012","027.012.1201",,"70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","2950104","HIST PRESERV REV FUND - INTEREST REVENUE","027.012","027.012.1201",,"70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","2970101","Corp For Pub Brdcstg - Comm Svc Grt","053.022","053.022.2201","00.000","99",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","2970998","Receipts From Corp For Public Broadcasting","053.022","053.022.2201","00.000","99",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","2975101","Federally Mandated Digital Telev. Conv.","053.022","053.022.2201","00.000","99",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","2980101","Operating Expenses","053.022","053.022.2201","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","2980997","Miscellaneous Revenue","053.022","053.022.2201","00.000","99",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","2980998","Transfer From General Fund","053.022","053.022.2201","00.000","99",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","2985101","Digital Television Conversion","053.022","053.022.2201","11.550","50",,,,"N","N",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3000101","Criminal","066.001","066.001.0101","00.000","60",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3000102","Protection Of State Witnesses","066.001","066.001.0101","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3000103","State Match Medicaid Fraud","066.001","066.001.0101","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3000104","State Crime Lab","066.001","066.001.0101","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3000105","Station Fire","066.001","066.001.0101","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005101","State Medical Fraud Unit","066.001","066.001.0101","93.775","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005102","Victims Of Crime","066.001","066.001.0101","16.575","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005103","Violence Against Women","066.001","066.001.0101","16.588","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005104","Community Prosecutor","066.001","066.001.0101","16.523","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005105","Juvenile Accountability Grant","066.001","066.001.0101","16.523","50",,,,"N","N",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005106","Justice Link","066.001","066.001.0101","16.579","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005107","Juvenile Delinquency Prevention","066.001","066.001.0101","16.540","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005108","Truancy Program","066.001","066.001.0101","16.548","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005109","Grip Grant","066.001","066.001.0101","16.540","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005110","Gun Prosecution Grant","066.001","066.001.0101","16.609","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3005111","Byrne Grant-Station Fire","066.001","066.001.0101","16.579","50",,,,"N","N",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3010101","Forfeiture Of Property","066.001","066.001.0101","00.000","70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3010102","Gambling Forfeitures","066.001","066.001.0101","00.000","70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3010103","Federal Forfeitures","066.001","066.001.0101","00.000","70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3010104","Drug Market Intervention","066.001","066.001.0101","00.000","70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3010105","Settlement Proceeds","066.001","066.001.0101","00.000","70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3015101","Civil","066.002","066.002.0201","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3015102","Racial Profiling Data Collection","066.002","066.002.0201","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3015103","Special Counsel DHS","066.002","066.002.0201","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3015104","Insurance Unit","066.002","066.002.0201","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3015997","Insurance Co Annual Assessments","066.002","066.002.0201","00.000","20",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3015998","Charitable Trust Filings Fees","066.002","066.002.0201","00.000","20",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3020101","Special Council DHS","066.002","066.002.0201","93.560","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3020102","Lead Paint Prosecution","000.000","000.000.0000","66.707","50",,,,"N","N",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3025101","Public Utilities","066.002","066.002.0201","00.000","70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3025102","Consumer Education-Naag","066.002","066.002.0201","00.000","70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3025103","Attorney General","066.002","066.002.0201","00.000","70",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3030101","General","066.003","066.003.0301","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3031101","Afis- National Criminal History Project","066.003","066.003.0301","16.554","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3031102","NCHIP 2000","066.003","066.003.0301","16.554","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3031103","NCHIP 2001","066.003","066.003.0301","16.554","50",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3031104","Bci - Federal Funds","066.003","066.003.0301","16.554","50",,,,"N","N",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035101","General","066.004","066.004.0401","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035102","Transition Costs","066.004","066.004.0401","00.000","00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035989","Precious Metals Licenses","066.004","066.004.0401","00.000","20",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035990","Cost Recovery","066.004","066.004.0401","00.000","60",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035991","Healthcare Experts Reimbursement","066.004","066.004.0401","00.000","60",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035992","Health Club Registration Fees","066.004","066.004.0401","00.000","60",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035993","Telemarketing Registration Fees","066.004","066.004.0401","00.000","60",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035994","Security Licenses","066.004","066.004.0401","00.000","60",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035995","Gun Permits Licenses","066.004","066.004.0401","00.000","60",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035996","Bci  Backround Checks","066.004","066.004.0401","00.000","60",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035997","Fines & Penalties","066.004","066.004.0401","00.000","60",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3035998","Miscellaneous Revenues Dept Atty Gen","066.004","066.004.0401","00.000","60",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3036101","RICAP-Repairs","066.004","066.004.0401","00.000","99",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3050101","GENERAL","077.001","077.001.0101",,"00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3050102","OFFICE OF LEGAL SERVICES","077.001","077.001.0101",,"00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3050103","OFFICE OF INTERNAL AFFAIRS","077.001","077.001.0101",,"00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3050104","ADMINISTRATION - GENERAL","077.001","077.001.0102",,"00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3050105","OFFICE OF FIN RESOURCES","077.001","077.001.0102",,"00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3050106","BUSINESS MGMT UNIT","077.001","077.001.0102",,"00",,,,"N","Y",,,12/20/2005 16:44:38
"1009615","LINE_SEQ","3050107","PHYSICAL RESOURCES UNIT","077.001","077.001.0102",,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050108","OFFICE OF HUMAN RESOURCES","077.001","077.001.0102",,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050109","PAYROLL UNIT","077.001","077.001.0102",,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050110","TRAINING UNIT","077.001","077.001.0102",,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050111","OFFICE OF MGMT INFORMATION","077.001","077.001.0102",,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050112","OFFICE OF PLANNING & RESEARCH","077.001","077.001.0102",,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050113","OFFICE OF POLICY DEVELOPMENT","077.001","077.001.0102",,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050989","OFFENDER FEES - WOMEN'S FACILITY",,,,"60",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050990","Ofender Fees - Minimum Security","077.001","077.001.0100","00.000","60",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050991","DISTRIBUTION ACCOUNT",,,,"60",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050992","FURLOUGH FEES - ALL FACILITIES",,,,"30",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050993","WOMEN'S FACILITY",,,,"30",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050994","OFFENDER FEES - MEN'S WORK RELEASE FEE",,,,"30",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050995","CASH BAIL FEE REVENUE",,,,"60",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050996","COST RECOVERY",,,,"60",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050997","S.S.A. MISC PAYMENTS",,,,"60",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3050998","Misc Revenue Dept Of Corrections","077.001","077.001.0000","00.000","60",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3052101","J-Link Imaging System","077.001","077.001.0102","16.738","50",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","8917101","COPS-Traffic Tribunal-Construction",,,,"99",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8918101","FY2006 MOTOR VEHICLES","068.000","068.000.0000","00.000","99",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8950104","GARVEE - RT. 403 CONSTRUCTION",,,,"99",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8951104","MOTOR FUEL TAX - RT. 403 CONSTRUCTION",,,,"99",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8952101","GARVEE - RT 195 CONSTRUCTION",,,,"00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8952102","GARVEE - RT 403 CONSTRUCTION",,,,"00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8952103","GARVEE - FREIGHT RAIL IMPROVEMENT PROJECT CONSTRUCTION",,,,"00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8952104","GARVEE - WASHINGTON BRIDGE CONSTRUCTION",,,,"00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8952105","GARVEE - COST OF ISSUANCE",,,,"00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8952107","GARVEE - BOND PAYMENT (DEBT SERVICE)",,,,"99",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8953998","GARVEE - INVESTMENT EARNINGS",,,,"99",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8954101","MOTOR FUEL TAX - RT 195 CONSTRUCTION",,,,"00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8954102","MOTOR FUEL TAX - RT 403 CONSTRUCTION",,,,"00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8954103","MOTOR FUEL TAX - FREIGHT RAIL IMPROVEMENT PROJECT CONSTRUCTION",,,,"00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8954105","MOTOR FUEL TAX - COST OF ISSUANCE","000.000","000.000.0000","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","8955998","MOTOR FUEL TAX - INVESTMENT EARNINGS",,,,"99",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9011011","PL79-157 ECON DEV LAND AQC/DEV",,,,"00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9011019","PL79-157 ECON DEV LAND AQC/DEV",,,,"00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9022011","PL82-344 INSTATE CHILD CARE PROVIDERS","079.099","079.099.9979","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9031011","PL85-367 MASS TRANSIT FACILITIES","070.099","070.099.9970","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9031019","PL85-367 MASS TRANSIT FACILITIES","070.099","070.099.9970","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033101","RESERVED FOR FUTURE USE","070.099","070.099.9970","20.500","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033102","ESERVED FOR FUTURE USE","070.099","070.099.9970","20.507","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033103","ESERVED FOR FUTURE USE","070.099","070.099.9970","00.000","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033104","ESERVED FOR FUTURE USE","070.099","070.099.9970","00.000","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033105","ESERVED FOR FUTURE USE","070.099","070.099.9970","00.000","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033106","ESERVED FOR FUTURE USE","070.099","070.099.9970","00.000","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033107","ESERVED FOR FUTURE USE","000.000","000.000.0000","00.000","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033108","ESERVED FOR FUTURE USE","070.099","070.099.9970","20.500","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033109","ESERVED FOR FUTURE USE","070.099","070.099.9970","20.500","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033110","ESERVED FOR FUTURE USE","070.099","070.099.9970","20.500","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033111","ESERVED FOR FUTURE USE","070.099","070.099.9970","20.507","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033112","ESERVED FOR FUTURE USE","070.099","070.099.9970","20.507","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033113","ESERVED FOR FUTURE USE","070.099","070.099.9970","20.500","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033114","ESERVED FOR FUTURE USE","070.099","070.099.9970","20.500","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9033115","ESERVED FOR FUTURE USE","070.099","070.099.9970","20.507","50",,,,"N","N",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9034101","TBD","070.099","070.099.9970","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9042011","PL85-369: STATE LAND ACQUISITION","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9051011","PL85-486: LOANS/GRANTS FOR UST","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9066011","PL85-367: MHRH FACILITIES","076.099","076.099.9976","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9071011","PL86-289: GOVT WATER POLLUTION CONTROL - CWFA","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9071021","PL86-289: GOVT WATER POLLUTION CONTROL - DEM","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9071029","PL86-289: GOVT WATER POLLUTION CONTROL - DEM","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9072011","PL86-289: PRIVATE WATER POLLUTION CONTROL FAC.","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9073011","PL86-289: GOVT ENTITIES - INTERCEPTORS","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9073012","PL86-289: GOVT ENTITIES - INTERCEPTORS","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9073019","PL86-289: GOVT ENTITIES - INTERCEPTORS","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9074011","PL86-289: NARRAGANSETT BAY STUDY","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9074019","PL86-289: NARRAGANSETT BAY STUDY","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9079011","PL86-289: ISSUANCE COSTS","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9079019","PL86-289: ISSUANCE COSTS","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9081011","ADDED FOR INTERFACE","051.099","051.099.9951","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9081021","PL86-419: BRISTOL COUNTY WTR TREAT FAC.","051.099","051.099.9951","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9081022","PL86-419: BRISTOL COUNTY WTR TREAT FAC","051.099","051.099.9951","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9081029","PL86-419: BRISTOL COUNTY WTR TREAT FAC","051.099","051.099.9951","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9081031","PL86-419: BIG RIVER RESERVOIR SURVEY","051.099","051.099.9951","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9089011","PL86-419: ISSUANCE COSTS","051.099","051.099.9951","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9089019","PL86-419: ISSUANCE COSTS","051.099","051.099.9951","00.000","00",,,,"N","Y",,,12/20/2005 17:21:38
"1009615","LINE_SEQ","9091011","PL86-419: STATE PORT FACILITIES","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9092011","PL86-419: ACQ/DEV PUBLIC REC FACILITIES","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9092012","PL86-419: ACQ/DEV PUBLIC REC FACILITIES","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9093019","ADDED FOR INTERFACE","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9093021","PL86-419: LOCAL LAND ACQUISITION","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9093029","PL86-419: LOCAL LAND ACQUISITION","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9101011","PL86-419: GROUP HOMES/DRUG TREATMENT","076.099","076.099.9976","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9101019","PL86-419: GROUP HOMES/DRUG TREATMENT","076.099","076.099.9976","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9102021","PL86-419: MH DAY TREATMENT FACILITIES","076.099","076.099.9976","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9102031","PL86-419: MH APARTMENT UNITS","076.099","076.099.9976","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9103011","PL86-419: MR GROUP HOMES","076.099","076.099.9976","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9104011","PL86-419: REG CENTERS - BLACKSTONE VALLEY","076.099","076.099.9976","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9104031","PL86-419: REG CENTERS - TRUDEAU CENTER","076.099","076.099.9976","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9104061","PL86-419: REG CENTERS - LAPLANTE CENTER","076.099","076.099.9976","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9111011","PL86-419: REGIONAL RES COUNSELING CENTERS","079.099","079.099.9979","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9122011","PL86-419: HIGHWAY/BRIDGE PROGRAM","070.099","070.099.9970","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9131011","PL87-425: LOCAL LAND ACQUISITION","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9131019","PL87-425: LOCAL LAND ACQUISITION","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9132011","PL87-425: LOCAL REC - 50% GRANTS","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9132012","PL87-425: LOCAL REC- 50% GRANTS","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9132019","PL87-425: LOCAL REC- 50% GRANTS","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9133011","PL87-425: LOCAL REC - 100% GRANTS","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9133019","PL87-425: LOCAL REC - 100% GRANTS","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9134011","PL87-425: STATE RECREATIONAL SITES","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9134021","PL87-425: LAND ACQ. DENSELY POPULATED","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9134029","PL87-425: LAND ACQ. DENSELY POPULATED","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9135011","PL87-425: ROGER WILLIAMS PARK","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","9135039","PL87-425: PAWTUCKET SLATER PARK","074.099","074.099.9974","00.000","00",,,,"N","Y",,,12/20/2005 17:21:39
"1009615","LINE_SEQ","3052103","Protecting Inmates/Safeguarding Communities","077.001","077.001.0102","16.735","50",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3055101","Parole Board","077.002","077.002.0201","00.000","00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3055102","Community Notification Program","077.002","077.002.0202","00.000","00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3060101","Victim Services-Parole","077.002","077.002.0201","16.575","50",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3065101","RICAP FIRE CODE SAFETY IMPROVEMENTS","077.003","077.003.0301",,"99",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3065998","RICAP - FIRE CODE SAFETY IMPROVEMENTS",,,,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3070101","RICAP DOC CAPITAL PROJECT","077.003","077.003.0301",,"99",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3070998","RICAP - SECURITY CAMERA INSTALLATION",,,,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3071101","RICAP Smoke Evacuation System - Max","077.003","077.003.0301","00.000","99",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3071998","RICAP - HVAC RENOVATIONS - MAXIMUM",,,,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3075101","RICAP Window Replacement - Dix & Gm","077.003","077.003.0301","00.000","99",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3075998","RICAP- WINDOW REPLACEMENT- WOMEN'S",,,,"00",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3076101","RICAP-Dix Expansion-Phase Ii","077.003","077.003.0301","00.000","99",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3076998","RICAP- Fix Expansion- Phase Ii","077.000","077.000.0000","00.000","00",,,,"N","Y",,3/20/2006 0:00:00,12/20/2005 16:44:39
"1009615","LINE_SEQ","3077101","D-BUILDING STATE MATCH","077.003","077.003.0301",,"99",,,,"N","Y",,,12/20/2005 16:44:39
"1009615","LINE_SEQ","3077998","D - BUILDING STATE MATCH",,,,"00",,,,"N","Y",,,12/20/2005 16:44:39
